txn_id,account_id,bank_id,amount,currency,timestamp,is_dormant_flag,ship_id,hs_code,commodity,unit_price,quantity,origin_port,device_id_hash,ip_address,proxy_vpn_flag,login_entropy_score,label,fraud_type
TXN_5371,ACC_246,BANK_BD_02,31200,USD,2026-03-22 21:02:00,0,SHIP_V_1371,851713,Smartphones,52,600,Southampton,DEV_HASH_048,103.7.237.172,0,0.164019117944451,0,NORMAL
TXN_5372,ACC_137,BANK_BD_01,26785,USD,2026-02-01 10:52:00,0,SHIP_V_1372,530310,Raw Jute,55,487,Dhaka,DEV_HASH_008,103.146.171.161,0,0.17069503030714048,0,NORMAL
TXN_5373,ACC_258,BANK_BD_02,1904,USD,2026-03-24 04:52:00,0,SHIP_V_1373,530310,Raw Jute,17,112,Port of London,DEV_HASH_024,103.169.179.123,0,0.06792270279695194,0,NORMAL
TXN_5374,ACC_269,BANK_UK_01,9553,USD,2026-02-23 13:48:00,0,SHIP_V_1374,530310,Raw Jute,41,233,Dhaka,DEV_HASH_049,103.71.232.8,0,0.08671507744345078,0,NORMAL
TXN_5375,ACC_207,BANK_BD_01,59899,USD,2026-01-28 06:45:00,0,SHIP_V_1375,610910,Ready-made Garments,43,1393,Port of London,DEV_HASH_003,103.250.145.103,0,0.03031139769801068,0,NORMAL
TXN_5376,ACC_205,BANK_BD_02,28305,USD,2026-01-01 06:17:00,0,SHIP_V_1376,854143,Solar Panels,15,1887,Dhaka,DEV_HASH_024,103.70.75.218,0,0.0983505591458258,0,NORMAL
TXN_5377,ACC_165,BANK_UK_01,74734,USD,2026-02-13 15:13:00,0,SHIP_V_1377,610910,Ready-made Garments,43,1738,Singapore,DEV_HASH_009,103.73.14.114,0,0.04021097752584687,0,NORMAL
TXN_5378,ACC_188,BANK_UK_02,28951,USD,2026-01-13 03:40:00,0,SHIP_V_1378,610910,Ready-made Garments,17,1703,Southampton,DEV_HASH_047,103.212.46.113,0,0.24721972557587002,0,NORMAL
TXN_5379,ACC_176,BANK_BD_02,22880,USD,2026-01-18 19:33:00,0,SHIP_V_1379,851713,Smartphones,22,1040,Singapore,DEV_HASH_049,103.115.86.1,0,0.1893009097640358,0,NORMAL
TXN_5380,ACC_177,BANK_BD_01,62244,USD,2026-02-15 13:41:00,0,SHIP_V_1380,610910,Ready-made Garments,52,1197,Dhaka,DEV_HASH_003,103.234.232.166,0,0.2079135503614419,0,NORMAL
TXN_5381,ACC_296,BANK_UK_01,14832,USD,2026-01-26 00:47:00,0,SHIP_V_1381,382499,Industrial Chemicals,48,309,Southampton,DEV_HASH_025,103.68.112.48,0,0.12026433411108668,0,NORMAL
TXN_5382,ACC_141,BANK_UK_01,6160,USD,2026-01-07 06:01:00,0,SHIP_V_1382,610910,Ready-made Garments,22,280,Southampton,DEV_HASH_015,103.64.200.68,0,0.12779735491475974,0,NORMAL
TXN_5383,ACC_296,BANK_BD_01,47190,USD,2026-03-10 05:06:00,0,SHIP_V_1383,851713,Smartphones,30,1573,Port of London,DEV_HASH_031,103.215.149.54,0,0.23034066749175455,0,NORMAL
TXN_5384,ACC_134,BANK_UK_02,110432,USD,2026-03-15 07:25:00,0,SHIP_V_1384,610910,Ready-made Garments,58,1904,Chittagong,DEV_HASH_004,103.216.46.104,0,0.10930519804549146,0,NORMAL
TXN_5385,ACC_113,BANK_BD_01,49024,USD,2026-03-12 08:54:00,0,SHIP_V_1385,610910,Ready-made Garments,32,1532,Chittagong,DEV_HASH_035,103.114.181.17,0,0.14691841257090363,0,NORMAL
TXN_5386,ACC_282,BANK_UK_01,110566,USD,2026-03-07 23:43:00,0,SHIP_V_1386,610910,Ready-made Garments,59,1874,Port of London,DEV_HASH_028,103.224.93.167,0,0.2192730419036808,0,NORMAL
TXN_5387,ACC_278,BANK_BD_02,12136,USD,2026-01-21 23:40:00,0,SHIP_V_1387,851713,Smartphones,37,328,Southampton,DEV_HASH_010,103.151.26.37,0,0.019834923449014268,0,NORMAL
TXN_5388,ACC_124,BANK_BD_02,15548,USD,2026-03-11 13:33:00,0,SHIP_V_1388,610910,Ready-made Garments,46,338,Chittagong,DEV_HASH_010,103.240.66.44,0,0.2007084829193206,0,NORMAL
TXN_5389,ACC_195,BANK_BD_01,86184,USD,2026-03-23 04:07:00,0,SHIP_V_1389,851713,Smartphones,54,1596,Port of London,DEV_HASH_021,103.240.88.156,0,0.21578705447097746,0,NORMAL
TXN_5390,ACC_162,BANK_UK_02,28266,USD,2026-01-26 16:51:00,0,SHIP_V_1390,382499,Industrial Chemicals,42,673,Southampton,DEV_HASH_046,103.28.118.201,0,0.11040867243154409,0,NORMAL
TXN_5391,ACC_221,BANK_UK_01,52065,USD,2026-03-10 09:52:00,0,SHIP_V_1391,382499,Industrial Chemicals,39,1335,Singapore,DEV_HASH_009,103.85.83.147,0,0.17102816427278378,0,NORMAL
TXN_5392,ACC_176,BANK_UK_01,22016,USD,2026-02-14 07:43:00,0,SHIP_V_1392,382499,Industrial Chemicals,43,512,Chittagong,DEV_HASH_005,103.229.130.189,0,0.06947635991157969,0,NORMAL
TXN_5393,ACC_130,BANK_BD_02,6850,USD,2026-01-06 12:26:00,1,SHIP_V_1393,382499,Industrial Chemicals,5,1370,Dhaka,DEV_HASH_003,103.79.145.36,1,0.7286381435538917,1,UNDER_INVOICING
TXN_5394,ACC_243,BANK_BD_01,4920,USD,2026-01-14 00:38:00,0,SHIP_V_1394,382499,Industrial Chemicals,30,164,Southampton,DEV_HASH_029,103.236.132.74,0,0.15000667130418918,0,NORMAL
TXN_5395,ACC_120,BANK_BD_01,48807,USD,2026-01-18 07:28:00,0,SHIP_V_1395,610910,Ready-made Garments,33,1479,Southampton,DEV_HASH_021,103.179.173.161,0,0.23926220271294038,0,NORMAL
TXN_5396,ACC_183,BANK_UK_01,13600,USD,2026-02-05 16:18:00,0,SHIP_V_1396,851713,Smartphones,17,800,Chittagong,DEV_HASH_026,103.156.58.244,0,0.15469652429748032,0,NORMAL
TXN_5397,ACC_262,BANK_BD_01,40200,USD,2026-02-15 05:25:00,0,SHIP_V_1397,382499,Industrial Chemicals,25,1608,Port of London,DEV_HASH_032,103.67.144.10,0,0.18413792479335994,0,NORMAL
TXN_5398,ACC_250,BANK_UK_01,44100,USD,2026-01-30 14:39:00,0,SHIP_V_1398,854143,Solar Panels,35,1260,Singapore,DEV_HASH_033,103.222.230.210,0,0.12959541941430414,0,NORMAL
TXN_5399,ACC_108,BANK_UK_01,44268,USD,2026-01-06 14:34:00,0,SHIP_V_1399,854143,Solar Panels,34,1302,Port of London,DEV_HASH_027,103.90.145.51,0,0.16139294827319944,0,NORMAL
TXN_5400,ACC_185,BANK_UK_01,68950,USD,2026-02-16 23:29:00,0,SHIP_V_1400,382499,Industrial Chemicals,35,1970,Southampton,DEV_HASH_023,103.209.219.169,0,0.026463665500420126,0,NORMAL
TXN_5401,ACC_168,BANK_BD_01,80190,USD,2026-02-03 16:38:00,0,SHIP_V_1401,610910,Ready-made Garments,55,1458,Chittagong,DEV_HASH_020,103.52.39.73,0,0.06840863322458657,0,NORMAL
TXN_5402,ACC_185,BANK_UK_01,68560,USD,2026-01-09 05:48:00,0,SHIP_V_1402,530310,Raw Jute,40,1714,Singapore,DEV_HASH_023,103.78.48.197,0,0.2160199248045656,0,NORMAL
TXN_5403,ACC_128,BANK_BD_02,51184,USD,2026-02-15 19:21:00,0,SHIP_V_1403,851713,Smartphones,56,914,Chittagong,DEV_HASH_017,103.70.196.131,0,0.20935981699686215,0,NORMAL
TXN_5404,ACC_148,BANK_BD_01,32648,USD,2026-02-10 09:51:00,0,SHIP_V_1404,854143,Solar Panels,44,742,Chittagong,DEV_HASH_014,103.11.32.189,0,0.07139164946299191,0,NORMAL
TXN_5405,ACC_214,BANK_BD_02,32938,USD,2026-03-30 08:10:00,0,SHIP_V_1405,851713,Smartphones,43,766,Dhaka,DEV_HASH_013,103.180.205.243,0,0.20914308503925402,0,NORMAL
TXN_5406,ACC_144,BANK_UK_02,32697,USD,2026-01-17 11:00:00,0,SHIP_V_1406,382499,Industrial Chemicals,27,1211,Singapore,DEV_HASH_044,103.129.244.208,0,0.21724984880453943,0,NORMAL
TXN_5407,ACC_120,BANK_UK_02,86761,USD,2026-01-03 08:52:00,0,SHIP_V_1407,851713,Smartphones,53,1637,Singapore,DEV_HASH_049,103.98.98.147,0,0.18146960174174923,0,NORMAL
TXN_5408,ACC_230,BANK_BD_01,76596,USD,2026-03-03 00:25:00,0,SHIP_V_1408,854143,Solar Panels,52,1473,Southampton,DEV_HASH_041,103.13.155.167,0,0.15026220726104328,0,NORMAL
TXN_5409,ACC_224,BANK_BD_01,78114,USD,2026-03-05 23:31:00,0,SHIP_V_1409,382499,Industrial Chemicals,47,1662,Southampton,DEV_HASH_037,103.80.106.84,0,0.21458405697073626,0,NORMAL
TXN_5410,ACC_249,BANK_BD_02,1361164,USD,2026-02-20 21:27:00,1,SHIP_V_1410,851713,Smartphones,2422,562,Singapore,DEV_HASH_004,103.148.237.220,1,0.7404596676456074,1,DEVICE_SHARING
TXN_5411,ACC_101,BANK_BD_02,93906,USD,2026-01-02 20:19:00,0,SHIP_V_1411,610910,Ready-made Garments,47,1998,Chittagong,DEV_HASH_039,103.193.40.207,0,0.1851890456398764,0,NORMAL
TXN_5412,ACC_144,BANK_BD_01,5764,USD,2026-03-30 16:05:00,0,SHIP_V_1412,530310,Raw Jute,44,131,Singapore,DEV_HASH_019,103.199.49.237,0,0.082233789074287,0,NORMAL
TXN_5413,ACC_201,BANK_UK_02,84548,USD,2026-03-14 06:29:00,0,SHIP_V_1413,851713,Smartphones,46,1838,Dhaka,DEV_HASH_026,103.192.215.153,0,0.12965045742816517,0,NORMAL
TXN_5414,ACC_234,BANK_BD_02,91728,USD,2026-03-29 03:22:00,0,SHIP_V_1414,530310,Raw Jute,49,1872,Dhaka,DEV_HASH_021,103.22.17.77,0,0.07755185392615058,0,NORMAL
TXN_5415,ACC_274,BANK_UK_02,27900,USD,2026-03-15 09:38:00,0,SHIP_V_1415,610910,Ready-made Garments,45,620,Port of London,DEV_HASH_045,103.78.163.30,0,0.030212077049023255,0,NORMAL
TXN_5416,ACC_255,BANK_UK_02,21692,USD,2026-03-06 02:09:00,0,SHIP_V_1416,854143,Solar Panels,34,638,Chittagong,DEV_HASH_047,103.122.246.174,0,0.10088916029809547,0,NORMAL
TXN_5417,ACC_274,BANK_BD_02,20349,USD,2026-02-06 20:31:00,0,SHIP_V_1417,530310,Raw Jute,21,969,Dhaka,DEV_HASH_044,103.1.56.46,0,0.23535917632437892,0,NORMAL
TXN_5418,ACC_117,BANK_BD_02,49520,USD,2026-03-06 05:03:00,0,SHIP_V_1418,530310,Raw Jute,40,1238,Dhaka,DEV_HASH_003,103.215.26.45,0,0.24584559792489766,0,NORMAL
TXN_5419,ACC_138,BANK_BD_02,2984,USD,2026-01-07 15:28:00,1,SHIP_V_1419,851713,Smartphones,2,1492,Singapore,DEV_HASH_004,103.196.206.169,1,0.912496191279429,1,UNDER_INVOICING
TXN_5420,ACC_170,BANK_UK_02,85860,USD,2026-03-03 19:11:00,0,SHIP_V_1420,610910,Ready-made Garments,53,1620,Singapore,DEV_HASH_035,103.104.62.23,0,0.1108102529292503,0,NORMAL
TXN_5421,ACC_124,BANK_BD_01,12309,USD,2026-02-06 02:41:00,0,SHIP_V_1421,851713,Smartphones,33,373,Southampton,DEV_HASH_037,103.16.81.192,0,0.20265035903819228,0,NORMAL
TXN_5422,ACC_122,BANK_BD_01,114165,USD,2026-01-03 15:52:00,0,SHIP_V_1422,530310,Raw Jute,59,1935,Chittagong,DEV_HASH_020,103.230.55.131,0,0.1653254746907523,0,NORMAL
TXN_5423,ACC_252,BANK_BD_02,71200,USD,2026-01-22 12:44:00,0,SHIP_V_1423,851713,Smartphones,40,1780,Southampton,DEV_HASH_001,103.247.230.202,0,0.07608921553941447,0,NORMAL
TXN_5424,ACC_282,BANK_BD_02,43884,USD,2026-03-12 22:03:00,0,SHIP_V_1424,530310,Raw Jute,23,1908,Singapore,DEV_HASH_048,103.248.47.53,0,0.025222996915777972,0,NORMAL
TXN_5425,ACC_110,BANK_UK_02,15288,USD,2026-02-09 07:03:00,0,SHIP_V_1425,854143,Solar Panels,26,588,Dhaka,DEV_HASH_015,103.88.77.4,0,0.02707618702583571,0,NORMAL
TXN_5426,ACC_280,BANK_BD_01,18920,USD,2026-01-14 18:00:00,0,SHIP_V_1426,610910,Ready-made Garments,20,946,Port of London,DEV_HASH_034,103.110.219.50,0,0.06376530351263156,0,NORMAL
TXN_5427,ACC_211,BANK_UK_01,35929,USD,2026-01-20 12:19:00,0,SHIP_V_1427,854143,Solar Panels,19,1891,Port of London,DEV_HASH_009,103.223.116.64,0,0.08951337047418614,0,NORMAL
TXN_5428,ACC_123,BANK_BD_01,15170,USD,2026-03-08 12:27:00,0,SHIP_V_1428,851713,Smartphones,41,370,Port of London,DEV_HASH_002,103.18.191.35,0,0.0893340593538881,0,NORMAL
TXN_5429,ACC_136,BANK_UK_01,3233835,USD,2026-01-14 19:43:00,1,SHIP_V_1429,382499,Industrial Chemicals,4653,695,Port of London,DEV_HASH_005,103.87.173.88,1,0.8597170283766022,1,OVER_INVOICING
TXN_5430,ACC_172,BANK_BD_02,28348,USD,2026-01-28 06:52:00,0,SHIP_V_1430,530310,Raw Jute,19,1492,Chittagong,DEV_HASH_035,103.62.138.96,0,0.2024268055356015,0,NORMAL
TXN_5431,ACC_185,BANK_UK_01,17138,USD,2026-03-21 04:02:00,0,SHIP_V_1431,530310,Raw Jute,22,779,Southampton,DEV_HASH_020,103.130.107.97,0,0.20933769920784445,0,NORMAL
TXN_5432,ACC_280,BANK_UK_01,23659,USD,2026-03-20 00:30:00,0,SHIP_V_1432,530310,Raw Jute,59,401,Chittagong,DEV_HASH_009,103.204.25.241,0,0.17635485013301397,0,NORMAL
TXN_5433,ACC_171,BANK_UK_01,67821,USD,2026-02-03 16:23:00,0,SHIP_V_1433,530310,Raw Jute,37,1833,Dhaka,DEV_HASH_017,103.230.202.10,0,0.20057420023024816,0,NORMAL
TXN_5434,ACC_176,BANK_BD_02,59202,USD,2026-01-14 07:26:00,0,SHIP_V_1434,530310,Raw Jute,46,1287,Dhaka,DEV_HASH_044,103.177.110.2,0,0.15105593901705922,0,NORMAL
TXN_5435,ACC_166,BANK_BD_01,100984,USD,2026-03-29 02:13:00,0,SHIP_V_1435,382499,Industrial Chemicals,52,1942,Dhaka,DEV_HASH_031,103.143.90.128,0,0.18585442572993968,0,NORMAL
TXN_5436,ACC_153,BANK_BD_01,26082,USD,2026-02-09 07:40:00,0,SHIP_V_1436,854143,Solar Panels,27,966,Chittagong,DEV_HASH_009,103.228.130.170,0,0.0642764882569451,0,NORMAL
TXN_5437,ACC_282,BANK_BD_01,28333,USD,2026-03-28 18:26:00,0,SHIP_V_1437,854143,Solar Panels,29,977,Port of London,DEV_HASH_022,103.123.125.155,0,0.24591890285128393,0,NORMAL
TXN_5438,ACC_288,BANK_UK_01,23653,USD,2026-03-31 01:22:00,0,SHIP_V_1438,851713,Smartphones,31,763,Chittagong,DEV_HASH_022,103.222.239.147,0,0.049728614268889006,0,NORMAL
TXN_5439,ACC_166,BANK_UK_01,5540,USD,2026-02-06 12:15:00,0,SHIP_V_1439,382499,Industrial Chemicals,20,277,Chittagong,DEV_HASH_038,103.49.52.97,0,0.21601525276019698,0,NORMAL
TXN_5440,ACC_229,BANK_UK_02,41769,USD,2026-03-05 22:22:00,0,SHIP_V_1440,854143,Solar Panels,21,1989,Port of London,DEV_HASH_016,103.162.169.30,0,0.2011845163102644,0,NORMAL
TXN_5441,ACC_176,BANK_UK_02,7871,USD,2026-01-20 18:59:00,0,SHIP_V_1441,854143,Solar Panels,17,463,Chittagong,DEV_HASH_049,103.211.192.166,0,0.1113122437553657,0,NORMAL
TXN_5442,ACC_224,BANK_UK_01,50752,USD,2026-03-08 00:48:00,0,SHIP_V_1442,530310,Raw Jute,32,1586,Chittagong,DEV_HASH_033,103.150.152.28,0,0.16533167692289233,0,NORMAL
TXN_5443,ACC_264,BANK_BD_02,16682,USD,2026-02-28 23:53:00,0,SHIP_V_1443,854143,Solar Panels,19,878,Port of London,DEV_HASH_002,103.248.46.62,0,0.15329172371432218,0,NORMAL
TXN_5444,ACC_153,BANK_BD_02,4204,USD,2026-01-23 11:09:00,1,SHIP_V_1444,851713,Smartphones,4,1051,Chittagong,DEV_HASH_003,103.214.218.234,1,0.7379594829804131,1,UNDER_INVOICING
TXN_5445,ACC_145,BANK_UK_02,13775,USD,2026-02-01 05:07:00,0,SHIP_V_1445,382499,Industrial Chemicals,25,551,Southampton,DEV_HASH_011,103.110.126.42,0,0.05980639790162916,0,NORMAL
TXN_5446,ACC_108,BANK_BD_02,54064,USD,2026-03-10 19:57:00,0,SHIP_V_1446,610910,Ready-made Garments,31,1744,Dhaka,DEV_HASH_003,103.248.15.7,0,0.20365793179406508,0,NORMAL
TXN_5447,ACC_166,BANK_UK_01,6206,USD,2026-03-21 16:57:00,0,SHIP_V_1447,610910,Ready-made Garments,29,214,Southampton,DEV_HASH_014,103.220.226.154,0,0.17799111609861767,0,NORMAL
TXN_5448,ACC_149,BANK_UK_02,1268007,USD,2026-03-02 00:14:00,1,SHIP_V_1448,851713,Smartphones,2379,533,Chittagong,DEV_HASH_002,103.180.1.149,1,0.910546069564633,1,DEVICE_SHARING
TXN_5449,ACC_266,BANK_UK_02,58800,USD,2026-02-01 04:59:00,0,SHIP_V_1449,854143,Solar Panels,50,1176,Singapore,DEV_HASH_025,103.158.11.217,0,0.14205540747922593,0,NORMAL
TXN_5450,ACC_101,BANK_UK_02,25557,USD,2026-02-26 15:47:00,0,SHIP_V_1450,854143,Solar Panels,21,1217,Southampton,DEV_HASH_014,103.219.236.100,0,0.11263698532357541,0,NORMAL
TXN_5451,ACC_202,BANK_BD_02,5328,USD,2026-02-26 08:28:00,0,SHIP_V_1451,610910,Ready-made Garments,37,144,Dhaka,DEV_HASH_008,103.196.50.175,0,0.2062413791030697,0,NORMAL
TXN_5452,ACC_254,BANK_BD_01,28072,USD,2026-02-18 13:10:00,0,SHIP_V_1452,854143,Solar Panels,29,968,Singapore,DEV_HASH_023,103.234.106.199,0,0.23628468185060456,0,NORMAL
TXN_5453,ACC_263,BANK_BD_01,9100,USD,2026-02-25 18:27:00,0,SHIP_V_1453,530310,Raw Jute,20,455,Chittagong,DEV_HASH_013,103.67.219.98,0,0.1653388353372846,0,NORMAL
TXN_5454,ACC_260,BANK_BD_01,22788,USD,2026-02-15 22:36:00,0,SHIP_V_1454,530310,Raw Jute,36,633,Singapore,DEV_HASH_049,103.69.183.189,0,0.19273260319527397,0,NORMAL
TXN_5455,ACC_104,BANK_BD_01,54594,USD,2026-03-07 07:51:00,0,SHIP_V_1455,851713,Smartphones,54,1011,Dhaka,DEV_HASH_046,103.24.145.229,0,0.17130723430546396,0,NORMAL
TXN_5456,ACC_214,BANK_UK_02,21814,USD,2026-03-21 03:20:00,0,SHIP_V_1456,854143,Solar Panels,26,839,Chittagong,DEV_HASH_023,103.146.112.234,0,0.03872308913881875,0,NORMAL
TXN_5457,ACC_137,BANK_BD_02,39200,USD,2026-01-04 04:46:00,0,SHIP_V_1457,854143,Solar Panels,56,700,Dhaka,DEV_HASH_023,103.219.188.181,0,0.09842061556769034,0,NORMAL
TXN_5458,ACC_228,BANK_BD_01,24723,USD,2026-03-25 07:13:00,0,SHIP_V_1458,610910,Ready-made Garments,41,603,Port of London,DEV_HASH_047,103.62.74.101,0,0.24329222889519952,0,NORMAL
TXN_5459,ACC_239,BANK_BD_02,14220,USD,2026-02-28 05:29:00,0,SHIP_V_1459,851713,Smartphones,20,711,Port of London,DEV_HASH_042,103.90.134.147,0,0.02010281074220499,0,NORMAL
TXN_5460,ACC_154,BANK_BD_02,16380,USD,2026-02-03 03:31:00,0,SHIP_V_1460,382499,Industrial Chemicals,30,546,Chittagong,DEV_HASH_042,103.63.4.138,0,0.018879776970783795,0,NORMAL
TXN_5461,ACC_218,BANK_UK_01,23610,USD,2026-03-19 04:00:00,0,SHIP_V_1461,530310,Raw Jute,30,787,Southampton,DEV_HASH_028,103.201.52.226,0,0.06543384626128604,0,NORMAL
TXN_5462,ACC_294,BANK_UK_02,50996,USD,2026-03-25 08:18:00,0,SHIP_V_1462,610910,Ready-made Garments,38,1342,Port of London,DEV_HASH_006,103.18.130.218,0,0.13172474339314075,0,NORMAL
TXN_5463,ACC_178,BANK_BD_02,56472,USD,2026-03-21 09:28:00,0,SHIP_V_1463,851713,Smartphones,39,1448,Dhaka,DEV_HASH_038,103.42.194.200,0,0.15137053387069965,0,NORMAL
TXN_5464,ACC_247,BANK_BD_02,9756,USD,2026-01-19 07:07:00,0,SHIP_V_1464,851713,Smartphones,36,271,Dhaka,DEV_HASH_002,103.47.106.14,0,0.2251580531910051,0,NORMAL
TXN_5465,ACC_113,BANK_BD_02,113988,USD,2026-01-27 11:16:00,0,SHIP_V_1465,854143,Solar Panels,59,1932,Southampton,DEV_HASH_040,103.227.246.164,0,0.23248032454514772,0,NORMAL
TXN_5466,ACC_177,BANK_BD_01,93177,USD,2026-03-07 14:38:00,0,SHIP_V_1466,382499,Industrial Chemicals,51,1827,Chittagong,DEV_HASH_018,103.98.243.182,0,0.19600057766062945,0,NORMAL
TXN_5467,ACC_107,BANK_BD_01,4032,USD,2026-03-05 19:23:00,0,SHIP_V_1467,851713,Smartphones,24,168,Singapore,DEV_HASH_020,103.171.119.69,0,0.12803067708455934,0,NORMAL
TXN_5468,ACC_102,BANK_UK_01,14840,USD,2026-03-02 10:12:00,0,SHIP_V_1468,382499,Industrial Chemicals,53,280,Southampton,DEV_HASH_009,103.7.189.151,0,0.10509029099583642,0,NORMAL
TXN_5469,ACC_245,BANK_UK_01,69280,USD,2026-01-31 18:55:00,0,SHIP_V_1469,610910,Ready-made Garments,40,1732,Dhaka,DEV_HASH_048,103.38.234.60,0,0.22313280288898876,0,NORMAL
TXN_5470,ACC_108,BANK_BD_01,51181,USD,2026-01-02 20:41:00,0,SHIP_V_1470,530310,Raw Jute,31,1651,Dhaka,DEV_HASH_013,103.77.164.54,0,0.22650832167512208,0,NORMAL
TXN_5471,ACC_101,BANK_BD_01,27524,USD,2026-01-29 01:35:00,0,SHIP_V_1471,382499,Industrial Chemicals,28,983,Port of London,DEV_HASH_011,103.36.37.165,0,0.05414193290404795,0,NORMAL
TXN_5472,ACC_277,BANK_BD_01,90736,USD,2026-02-19 20:45:00,0,SHIP_V_1472,610910,Ready-made Garments,53,1712,Dhaka,DEV_HASH_033,103.103.15.145,0,0.11646892032459617,0,NORMAL
TXN_5473,ACC_221,BANK_BD_02,31314,USD,2026-01-29 03:03:00,0,SHIP_V_1473,610910,Ready-made Garments,51,614,Chittagong,DEV_HASH_032,103.183.82.68,0,0.0200835423984246,0,NORMAL
TXN_5474,ACC_173,BANK_UK_02,18590,USD,2026-01-13 22:58:00,0,SHIP_V_1474,610910,Ready-made Garments,26,715,Port of London,DEV_HASH_027,103.71.212.150,0,0.20375916155485485,0,NORMAL
TXN_5475,ACC_119,BANK_BD_01,28355,USD,2026-01-06 07:56:00,0,SHIP_V_1475,610910,Ready-made Garments,53,535,Chittagong,DEV_HASH_008,103.220.79.146,0,0.06704666014176082,0,NORMAL
TXN_5476,ACC_171,BANK_UK_02,4212,USD,2026-03-09 13:33:00,0,SHIP_V_1476,851713,Smartphones,18,234,Dhaka,DEV_HASH_023,103.102.206.245,0,0.15862228717735272,0,NORMAL
TXN_5477,ACC_273,BANK_UK_01,53634,USD,2026-02-24 08:25:00,0,SHIP_V_1477,851713,Smartphones,42,1277,Chittagong,DEV_HASH_014,103.164.29.75,0,0.16368193832013153,0,NORMAL
TXN_5478,ACC_100,BANK_BD_02,411070,USD,2026-03-24 05:12:00,1,SHIP_V_1478,382499,Industrial Chemicals,2035,202,Singapore,DEV_HASH_002,103.142.175.190,1,0.9437992203413959,1,DEVICE_SHARING
TXN_5479,ACC_197,BANK_UK_01,55200,USD,2026-03-09 05:21:00,0,SHIP_V_1479,530310,Raw Jute,30,1840,Dhaka,DEV_HASH_041,103.122.221.18,0,0.141936280456764,0,NORMAL
TXN_5480,ACC_109,BANK_UK_01,47226,USD,2026-03-13 20:27:00,0,SHIP_V_1480,610910,Ready-made Garments,34,1389,Chittagong,DEV_HASH_009,103.153.174.48,0,0.05759018023525735,0,NORMAL
TXN_5481,ACC_122,BANK_UK_01,48050,USD,2026-03-08 19:06:00,0,SHIP_V_1481,851713,Smartphones,50,961,Port of London,DEV_HASH_044,103.218.135.246,0,0.2198000373123727,0,NORMAL
TXN_5482,ACC_106,BANK_BD_01,14186,USD,2026-03-19 14:23:00,0,SHIP_V_1482,530310,Raw Jute,41,346,Southampton,DEV_HASH_038,103.136.224.25,0,0.012132164445832129,0,NORMAL
TXN_5483,ACC_224,BANK_BD_02,43148,USD,2026-01-08 14:21:00,0,SHIP_V_1483,382499,Industrial Chemicals,28,1541,Dhaka,DEV_HASH_029,103.14.5.61,0,0.07283174592545588,0,NORMAL
TXN_5484,ACC_183,BANK_UK_02,29564,USD,2026-02-24 04:20:00,0,SHIP_V_1484,851713,Smartphones,19,1556,Southampton,DEV_HASH_011,103.11.203.30,0,0.16183602335625552,0,NORMAL
TXN_5485,ACC_106,BANK_BD_01,2137743,USD,2026-01-15 13:05:00,1,SHIP_V_1485,851713,Smartphones,2649,807,Chittagong,DEV_HASH_004,103.117.198.179,1,0.7085346811723524,1,OVER_INVOICING
TXN_5486,ACC_236,BANK_UK_01,3812004,USD,2026-01-12 22:10:00,1,SHIP_V_1486,382499,Industrial Chemicals,4322,882,Southampton,DEV_HASH_003,103.142.224.225,1,0.728990850044763,1,OVER_INVOICING
TXN_5487,ACC_108,BANK_BD_01,65598,USD,2026-03-29 14:42:00,0,SHIP_V_1487,851713,Smartphones,39,1682,Port of London,DEV_HASH_034,103.76.223.12,0,0.09363587234660452,0,NORMAL
TXN_5488,ACC_270,BANK_UK_02,3629652,USD,2026-03-02 05:16:00,1,SHIP_V_1488,851713,Smartphones,4134,878,Southampton,DEV_HASH_003,103.232.142.131,1,0.8373987934154224,1,OVER_INVOICING
TXN_5489,ACC_214,BANK_BD_02,8175,USD,2026-03-04 14:50:00,0,SHIP_V_1489,851713,Smartphones,15,545,Singapore,DEV_HASH_022,103.8.68.147,0,0.19434257414821224,0,NORMAL
TXN_5490,ACC_295,BANK_UK_02,104220,USD,2026-01-19 00:05:00,0,SHIP_V_1490,854143,Solar Panels,60,1737,Chittagong,DEV_HASH_026,103.59.146.143,0,0.025978784587028292,0,NORMAL
TXN_5491,ACC_132,BANK_UK_01,22440,USD,2026-02-22 17:39:00,0,SHIP_V_1491,854143,Solar Panels,17,1320,Dhaka,DEV_HASH_027,103.175.246.48,0,0.1438563080279458,0,NORMAL
TXN_5492,ACC_228,BANK_BD_01,4080,USD,2026-02-22 02:26:00,1,SHIP_V_1492,382499,Industrial Chemicals,3,1360,Southampton,DEV_HASH_003,103.43.205.9,1,0.95088837211915,1,UNDER_INVOICING
TXN_5493,ACC_257,BANK_BD_01,20185,USD,2026-02-08 16:31:00,0,SHIP_V_1493,382499,Industrial Chemicals,55,367,Chittagong,DEV_HASH_044,103.247.171.177,0,0.23323834826586426,0,NORMAL
TXN_5494,ACC_268,BANK_UK_02,11492,USD,2026-02-01 04:16:00,0,SHIP_V_1494,382499,Industrial Chemicals,26,442,Dhaka,DEV_HASH_001,103.186.65.231,0,0.10161127043781025,0,NORMAL
TXN_5495,ACC_107,BANK_BD_01,5396,USD,2026-02-20 09:39:00,0,SHIP_V_1495,530310,Raw Jute,38,142,Port of London,DEV_HASH_032,103.64.197.176,0,0.15043550334078143,0,NORMAL
