txn_id,ship_id,hs_code,commodity,unit_price,quantity,amount,origin_port
sdv-id-xFHNen,SHIP_V_1734,854143,Solar Panels,215,994,213710,Chittagong
sdv-id-utuzLU,SHIP_V_1723,851713,Ready-made Garments,608,563,342304,Singapore
sdv-id-LKTsSL,SHIP_V_1218,851713,Raw Jute,1173,584,685032,Port of London
sdv-id-wWfdjk,SHIP_V_1845,610910,Smartphones,123,1348,165804,Chittagong
sdv-id-OZsCgG,SHIP_V_1185,854143,Ready-made Garments,857,1377,1180089,Southampton
sdv-id-HIwpra,SHIP_V_1432,530310,Smartphones,866,593,513538,Dhaka
sdv-id-bIRxLl,SHIP_V_1729,610910,Ready-made Garments,268,1690,452920,Chittagong
sdv-id-PtqChL,SHIP_V_1413,382499,Raw Jute,992,354,351168,Chittagong
sdv-id-KDrhtq,SHIP_V_1879,854143,Smartphones,1964,1153,2264492,Singapore
sdv-id-LyjVzA,SHIP_V_1238,382499,Raw Jute,1070,440,470800,Port of London
sdv-id-irIhVg,SHIP_V_1103,382499,Industrial Chemicals,1348,1525,2055700,Dhaka
sdv-id-LWkEnr,SHIP_V_1928,854143,Solar Panels,1342,1654,2219668,Dhaka
sdv-id-BiORbt,SHIP_V_1410,851713,Ready-made Garments,1274,1620,2063880,Southampton
sdv-id-gZPawO,SHIP_V_1571,851713,Smartphones,234,608,142272,Dhaka
sdv-id-VhVXYu,SHIP_V_1939,854143,Solar Panels,2061,330,680130,Port of London
sdv-id-PaLXHm,SHIP_V_1031,610910,Smartphones,145,1904,276080,Chittagong
sdv-id-kUqLZC,SHIP_V_1466,854143,Solar Panels,601,1642,986842,Dhaka
sdv-id-BNodrb,SHIP_V_1769,854143,Solar Panels,592,675,399600,Port of London
sdv-id-cjbpUh,SHIP_V_1589,851713,Ready-made Garments,47,205,9635,Southampton
sdv-id-JIOtNs,SHIP_V_1361,382499,Industrial Chemicals,86,1916,164776,Chittagong
sdv-id-NhTNlN,SHIP_V_1827,851713,Smartphones,825,1375,1134375,Southampton
sdv-id-BUbdVO,SHIP_V_1047,854143,Solar Panels,875,490,428750,Chittagong
sdv-id-ZOmitX,SHIP_V_1780,530310,Smartphones,311,1657,515327,Chittagong
sdv-id-mlnAwc,SHIP_V_1550,610910,Smartphones,556,267,148452,Dhaka
sdv-id-fqvHAS,SHIP_V_1779,851713,Industrial Chemicals,44,1534,67496,Dhaka
sdv-id-SsRMkv,SHIP_V_1472,851713,Raw Jute,202,1469,296738,Dhaka
sdv-id-HLrYJR,SHIP_V_1749,851713,Smartphones,964,189,182196,Port of London
sdv-id-LKdDiR,SHIP_V_1958,530310,Raw Jute,292,965,281780,Dhaka
sdv-id-QIvdLX,SHIP_V_1066,530310,Raw Jute,104,934,97136,Port of London
sdv-id-PgmYnJ,SHIP_V_1872,851713,Smartphones,1072,1719,1842768,Southampton
sdv-id-dQdpbT,SHIP_V_1329,382499,Industrial Chemicals,152,423,64296,Southampton
sdv-id-znrEhy,SHIP_V_1897,851713,Smartphones,675,1368,923400,Singapore
sdv-id-IjmTmW,SHIP_V_1421,854143,Solar Panels,555,322,178710,Singapore
sdv-id-ERqzCK,SHIP_V_1719,382499,Smartphones,481,1438,691678,Southampton
sdv-id-ZSZdFi,SHIP_V_1236,610910,Smartphones,596,524,312304,Southampton
sdv-id-ptZklN,SHIP_V_1838,382499,Industrial Chemicals,712,1562,1112144,Chittagong
sdv-id-QLUaYX,SHIP_V_1487,851713,Ready-made Garments,881,522,459882,Port of London
sdv-id-Rwsdlu,SHIP_V_1448,530310,Raw Jute,2777,1238,3437926,Port of London
sdv-id-ffUojf,SHIP_V_1088,610910,Ready-made Garments,668,1184,790912,Dhaka
sdv-id-SkfpbZ,SHIP_V_1621,610910,Solar Panels,25,1979,49475,Southampton
sdv-id-MhJVsK,SHIP_V_1753,610910,Smartphones,897,571,512187,Chittagong
sdv-id-FWkuuH,SHIP_V_1173,851713,Smartphones,494,1279,631826,Port of London
sdv-id-gyDzcZ,SHIP_V_1519,851713,Raw Jute,817,297,242649,Chittagong
sdv-id-aFNSmX,SHIP_V_1897,854143,Solar Panels,590,1521,897390,Singapore
sdv-id-vCawsP,SHIP_V_1437,851713,Raw Jute,962,1399,1345838,Port of London
sdv-id-TcqcFW,SHIP_V_1718,382499,Industrial Chemicals,2140,194,415160,Dhaka
sdv-id-fQMrBH,SHIP_V_1301,530310,Raw Jute,1252,1023,1280796,Port of London
sdv-id-lEbCIq,SHIP_V_1425,854143,Solar Panels,76,997,75772,Singapore
sdv-id-uSunSR,SHIP_V_1393,530310,Raw Jute,103,1911,196833,Dhaka
sdv-id-NpUagA,SHIP_V_1766,610910,Smartphones,322,1787,575414,Chittagong
sdv-id-jiMwuE,SHIP_V_1178,854143,Solar Panels,1025,1014,1039350,Singapore
sdv-id-WDJemM,SHIP_V_1906,530310,Raw Jute,464,223,103472,Dhaka
sdv-id-YuktYq,SHIP_V_1304,382499,Smartphones,554,480,265920,Port of London
sdv-id-pocTvV,SHIP_V_1694,610910,Solar Panels,75,791,59325,Dhaka
sdv-id-dpbsxG,SHIP_V_1657,530310,Smartphones,636,1417,901212,Singapore
sdv-id-ivbcvu,SHIP_V_1275,610910,Ready-made Garments,504,1672,842688,Chittagong
sdv-id-RRCTLX,SHIP_V_1931,610910,Solar Panels,1266,778,984948,Dhaka
sdv-id-pESwfQ,SHIP_V_1861,530310,Industrial Chemicals,406,1855,753130,Southampton
sdv-id-zrPQtk,SHIP_V_1919,851713,Smartphones,82,609,49938,Chittagong
sdv-id-PEQgLK,SHIP_V_1493,610910,Solar Panels,442,1978,874276,Southampton
sdv-id-psnfPr,SHIP_V_1617,610910,Smartphones,638,647,412786,Singapore
sdv-id-zWsgzm,SHIP_V_1212,854143,Ready-made Garments,88,1752,154176,Chittagong
sdv-id-zNSRsy,SHIP_V_1088,382499,Industrial Chemicals,988,1086,1072968,Chittagong
sdv-id-OFFiwk,SHIP_V_1046,851713,Industrial Chemicals,821,855,701955,Dhaka
sdv-id-bHdALS,SHIP_V_1717,530310,Smartphones,105,244,25620,Chittagong
sdv-id-YaXKSr,SHIP_V_1763,851713,Smartphones,722,1536,1108992,Dhaka
sdv-id-sQdwYo,SHIP_V_1622,382499,Industrial Chemicals,1698,1539,2613222,Dhaka
sdv-id-XTMezC,SHIP_V_1150,530310,Smartphones,1469,342,502398,Port of London
sdv-id-NrVRYu,SHIP_V_1624,530310,Industrial Chemicals,52,388,20176,Port of London
sdv-id-EtbDRZ,SHIP_V_1874,382499,Raw Jute,537,1075,577275,Southampton
sdv-id-nUjZWm,SHIP_V_1052,530310,Smartphones,286,1179,337194,Singapore
sdv-id-oXgmwR,SHIP_V_1718,382499,Industrial Chemicals,1014,128,129792,Chittagong
sdv-id-XsgwKn,SHIP_V_1103,851713,Ready-made Garments,402,984,395568,Dhaka
sdv-id-NkZuQx,SHIP_V_1479,530310,Smartphones,605,1553,939565,Southampton
sdv-id-ooisfY,SHIP_V_1290,854143,Solar Panels,594,601,356994,Singapore
sdv-id-CuGpqp,SHIP_V_1165,851713,Ready-made Garments,2106,1220,2569320,Singapore
sdv-id-fwEvyO,SHIP_V_1924,530310,Industrial Chemicals,557,1348,750836,Dhaka
sdv-id-hWoqnX,SHIP_V_1554,382499,Industrial Chemicals,517,1393,720181,Southampton
sdv-id-xcHYMY,SHIP_V_1961,610910,Solar Panels,692,1794,1241448,Southampton
sdv-id-qhLCjG,SHIP_V_1417,851713,Smartphones,748,537,401676,Southampton
sdv-id-dWSSph,SHIP_V_1398,530310,Smartphones,370,798,295260,Dhaka
sdv-id-KmFiXL,SHIP_V_1760,530310,Smartphones,190,587,111530,Dhaka
sdv-id-PURFgy,SHIP_V_1116,382499,Industrial Chemicals,821,1303,1069763,Port of London
sdv-id-cUTUCK,SHIP_V_1515,530310,Raw Jute,920,1668,1534560,Singapore
sdv-id-KiMdCj,SHIP_V_1637,851713,Raw Jute,719,236,169684,Chittagong
sdv-id-TFiAun,SHIP_V_1598,851713,Smartphones,1017,1432,1456344,Singapore
sdv-id-QKVvmb,SHIP_V_1460,382499,Raw Jute,778,1298,1009844,Port of London
sdv-id-TbVtmN,SHIP_V_1177,530310,Smartphones,1205,418,503690,Port of London
sdv-id-zgCzfC,SHIP_V_1315,530310,Industrial Chemicals,1716,1105,1896180,Port of London
sdv-id-LNgLVr,SHIP_V_1476,851713,Raw Jute,501,541,271041,Southampton
sdv-id-JIHiuy,SHIP_V_1823,851713,Smartphones,409,1344,549696,Port of London
sdv-id-lFlolt,SHIP_V_1493,851713,Ready-made Garments,768,1721,1321728,Chittagong
sdv-id-gkVZVr,SHIP_V_1505,530310,Smartphones,908,1400,1271200,Chittagong
sdv-id-HFdTVB,SHIP_V_1501,854143,Solar Panels,81,1448,117288,Singapore
sdv-id-KTdrUM,SHIP_V_1473,851713,Ready-made Garments,737,1425,1050225,Singapore
sdv-id-mIpXsi,SHIP_V_1537,851713,Smartphones,1253,143,179179,Dhaka
sdv-id-HvsPmD,SHIP_V_1292,530310,Smartphones,95,986,93670,Port of London
sdv-id-sIjJOY,SHIP_V_1174,382499,Raw Jute,479,1777,851183,Singapore
sdv-id-AyRSeb,SHIP_V_1077,382499,Industrial Chemicals,999,404,403596,Southampton
sdv-id-aSFfDe,SHIP_V_1339,854143,Ready-made Garments,1617,694,1122198,Southampton
sdv-id-qnIFPm,SHIP_V_1977,610910,Solar Panels,393,716,281388,Southampton
sdv-id-EcQhEN,SHIP_V_1008,382499,Industrial Chemicals,453,992,449376,Southampton
sdv-id-hjVHbL,SHIP_V_1178,851713,Smartphones,320,613,196160,Singapore
sdv-id-lHTvMa,SHIP_V_1170,382499,Smartphones,1019,1666,1697654,Dhaka
sdv-id-AUCklQ,SHIP_V_1303,382499,Industrial Chemicals,391,1349,527459,Chittagong
sdv-id-rafOSY,SHIP_V_1325,382499,Raw Jute,562,1910,1073420,Chittagong
sdv-id-qQAwBt,SHIP_V_1313,530310,Raw Jute,441,1663,733383,Chittagong
sdv-id-NNUnEU,SHIP_V_1749,530310,Raw Jute,417,110,45870,Chittagong
sdv-id-sahFRR,SHIP_V_1169,382499,Industrial Chemicals,1477,1515,2237655,Singapore
sdv-id-QayJMM,SHIP_V_1170,851713,Smartphones,532,1824,970368,Dhaka
sdv-id-dUjHOx,SHIP_V_1532,610910,Ready-made Garments,610,1981,1208410,Singapore
sdv-id-YRteqL,SHIP_V_1065,854143,Solar Panels,134,607,81338,Dhaka
sdv-id-TfHoqH,SHIP_V_1966,851713,Smartphones,226,1631,368606,Chittagong
sdv-id-OSyWOV,SHIP_V_1112,382499,Industrial Chemicals,1102,1613,1777526,Dhaka
sdv-id-aWPhUH,SHIP_V_1710,610910,Smartphones,748,1883,1408484,Singapore
sdv-id-FRpAnC,SHIP_V_1229,851713,Ready-made Garments,348,1055,367140,Chittagong
sdv-id-VltpxE,SHIP_V_1974,530310,Smartphones,373,1590,593070,Port of London
sdv-id-ORDHHy,SHIP_V_1377,851713,Smartphones,257,1528,392696,Southampton
sdv-id-RizbZk,SHIP_V_1417,382499,Industrial Chemicals,1272,389,494808,Port of London
sdv-id-CaiOxV,SHIP_V_1624,530310,Smartphones,642,1805,1158810,Port of London
sdv-id-xvjeVj,SHIP_V_1094,610910,Ready-made Garments,1161,1502,1743822,Southampton
sdv-id-OiREID,SHIP_V_1605,854143,Smartphones,6,1989,11934,Southampton
sdv-id-SeuBMu,SHIP_V_1588,382499,Industrial Chemicals,187,696,130152,Southampton
sdv-id-mUQdNv,SHIP_V_1568,851713,Industrial Chemicals,1278,1321,1688238,Port of London
sdv-id-wGAtKV,SHIP_V_1539,851713,Raw Jute,617,510,314670,Dhaka
sdv-id-HSrYol,SHIP_V_1156,610910,Ready-made Garments,85,1874,159290,Chittagong
sdv-id-dvbfGq,SHIP_V_1765,854143,Solar Panels,326,1203,392178,Southampton
sdv-id-hhYPyR,SHIP_V_1017,854143,Ready-made Garments,395,756,298620,Singapore
sdv-id-dhLmgP,SHIP_V_1112,851713,Smartphones,807,798,643986,Southampton
sdv-id-gEetbj,SHIP_V_1280,851713,Smartphones,266,941,250306,Southampton
sdv-id-aBAJEv,SHIP_V_1543,530310,Smartphones,1197,1994,2386818,Chittagong
sdv-id-TobcEu,SHIP_V_1767,851713,Raw Jute,415,1993,827095,Southampton
sdv-id-smYzLf,SHIP_V_1128,610910,Raw Jute,846,176,148896,Southampton
sdv-id-LsNUbQ,SHIP_V_1596,382499,Raw Jute,43,1270,54610,Southampton
sdv-id-qvwkEp,SHIP_V_1013,530310,Ready-made Garments,777,1024,795648,Singapore
sdv-id-MNalbm,SHIP_V_1143,854143,Ready-made Garments,453,381,172593,Dhaka
sdv-id-QkVXKz,SHIP_V_1555,854143,Solar Panels,329,1842,606018,Chittagong
sdv-id-gcbSUC,SHIP_V_1360,382499,Industrial Chemicals,303,931,282093,Port of London
sdv-id-gdHawE,SHIP_V_1818,851713,Smartphones,303,1155,349965,Southampton
sdv-id-gUXvnf,SHIP_V_1010,530310,Smartphones,1375,1608,2211000,Port of London
sdv-id-XsNbbw,SHIP_V_1963,530310,Smartphones,2769,1452,4020588,Dhaka
sdv-id-kACDMm,SHIP_V_1810,610910,Smartphones,43,918,39474,Singapore
sdv-id-gZKFmA,SHIP_V_1622,530310,Smartphones,231,1039,240009,Southampton
sdv-id-YmPsCG,SHIP_V_1285,854143,Solar Panels,410,909,372690,Southampton
sdv-id-bbrglA,SHIP_V_1645,851713,Ready-made Garments,540,1304,704160,Chittagong
sdv-id-yjkCny,SHIP_V_1386,854143,Ready-made Garments,64,1751,112064,Chittagong
sdv-id-CqBgMq,SHIP_V_1032,610910,Smartphones,1484,952,1412768,Dhaka
sdv-id-poAvFG,SHIP_V_1079,854143,Solar Panels,615,975,599625,Southampton
sdv-id-FdOKHy,SHIP_V_1408,851713,Smartphones,848,1665,1411920,Chittagong
sdv-id-wUJzDP,SHIP_V_1806,610910,Ready-made Garments,81,1612,130572,Port of London
sdv-id-huXtFQ,SHIP_V_1826,610910,Solar Panels,492,501,246492,Singapore
sdv-id-vjPwFG,SHIP_V_1778,851713,Raw Jute,481,1595,767195,Chittagong
sdv-id-XPqqPj,SHIP_V_1366,851713,Smartphones,525,572,300300,Singapore
sdv-id-uwDwXV,SHIP_V_1420,851713,Ready-made Garments,1305,707,922635,Singapore
sdv-id-beNwPd,SHIP_V_1022,530310,Industrial Chemicals,264,1291,340824,Southampton
sdv-id-BiRhiq,SHIP_V_1600,851713,Smartphones,386,717,276762,Dhaka
sdv-id-BVSBZQ,SHIP_V_1247,382499,Raw Jute,270,1091,294570,Chittagong
sdv-id-qgeBaj,SHIP_V_1814,382499,Industrial Chemicals,1147,271,310837,Dhaka
sdv-id-WVQsQZ,SHIP_V_1629,382499,Industrial Chemicals,1038,1041,1080558,Singapore
sdv-id-vLcgDM,SHIP_V_1386,854143,Solar Panels,519,724,375756,Singapore
sdv-id-VdsDeb,SHIP_V_1559,530310,Raw Jute,1133,291,329703,Southampton
sdv-id-YIiaPj,SHIP_V_1152,610910,Smartphones,81,920,74520,Port of London
sdv-id-gBONtW,SHIP_V_1356,382499,Raw Jute,1306,1234,1611604,Dhaka
sdv-id-VabfkB,SHIP_V_1170,382499,Industrial Chemicals,603,1160,699480,Port of London
sdv-id-phdVgv,SHIP_V_1888,382499,Industrial Chemicals,215,1299,279285,Dhaka
sdv-id-XQTQad,SHIP_V_1254,610910,Smartphones,710,1342,952820,Dhaka
sdv-id-QKWvdz,SHIP_V_1636,851713,Ready-made Garments,579,1593,922347,Southampton
sdv-id-NbVKdc,SHIP_V_1675,610910,Smartphones,308,182,56056,Port of London
sdv-id-ZmTNXE,SHIP_V_1096,610910,Solar Panels,672,1199,805728,Southampton
sdv-id-nHRVBA,SHIP_V_1975,382499,Industrial Chemicals,612,1127,689724,Southampton
sdv-id-mqnrZn,SHIP_V_1299,530310,Raw Jute,1321,1420,1875820,Chittagong
sdv-id-YwOUuh,SHIP_V_1988,610910,Solar Panels,729,745,543105,Dhaka
sdv-id-PqRDfF,SHIP_V_1128,530310,Smartphones,108,1201,129708,Port of London
sdv-id-NgXmEA,SHIP_V_1480,530310,Industrial Chemicals,572,781,446732,Dhaka
sdv-id-WNKZTM,SHIP_V_1603,382499,Smartphones,369,1977,729513,Chittagong
sdv-id-irKMMw,SHIP_V_1202,530310,Raw Jute,439,223,97897,Port of London
sdv-id-AaKNOK,SHIP_V_1521,382499,Raw Jute,1126,505,568630,Chittagong
sdv-id-YNANST,SHIP_V_1769,610910,Ready-made Garments,1519,646,981274,Chittagong
sdv-id-jSnCuR,SHIP_V_1611,851713,Raw Jute,1320,1917,2530440,Chittagong
sdv-id-pUXPBM,SHIP_V_1632,610910,Ready-made Garments,182,963,175266,Southampton
sdv-id-thEkRh,SHIP_V_1278,851713,Smartphones,1468,1826,2680568,Chittagong
sdv-id-ligTXp,SHIP_V_1771,854143,Solar Panels,33,483,15939,Chittagong
sdv-id-lNKNkt,SHIP_V_1872,610910,Ready-made Garments,923,1587,1464801,Dhaka
sdv-id-jsTgPE,SHIP_V_1291,382499,Raw Jute,451,752,339152,Port of London
sdv-id-nkIwNY,SHIP_V_1348,382499,Raw Jute,507,1993,1010451,Southampton
sdv-id-wygWef,SHIP_V_1315,851713,Raw Jute,276,1355,373980,Southampton
sdv-id-LVVbsw,SHIP_V_1258,382499,Industrial Chemicals,2245,181,406345,Southampton
sdv-id-phLTGD,SHIP_V_1547,851713,Smartphones,1686,1208,2036688,Chittagong
sdv-id-IcVDPM,SHIP_V_1444,530310,Raw Jute,1278,886,1132308,Dhaka
sdv-id-HHGWvy,SHIP_V_1552,851713,Smartphones,1557,1237,1926009,Dhaka
sdv-id-ARzJjy,SHIP_V_1096,382499,Industrial Chemicals,552,867,478584,Chittagong
sdv-id-XSVIgX,SHIP_V_1627,530310,Industrial Chemicals,75,1575,118125,Chittagong
sdv-id-LSFnuE,SHIP_V_1938,382499,Industrial Chemicals,864,1969,1701216,Chittagong
sdv-id-LCdIRV,SHIP_V_1566,851713,Raw Jute,879,1339,1176981,Port of London
sdv-id-iaCUph,SHIP_V_1304,851713,Smartphones,565,1834,1036210,Port of London
sdv-id-ocDeka,SHIP_V_1410,382499,Industrial Chemicals,1008,593,597744,Dhaka
sdv-id-SQRzSw,SHIP_V_1604,854143,Solar Panels,292,644,188048,Singapore
sdv-id-DqTEvk,SHIP_V_1573,851713,Smartphones,729,729,531441,Chittagong
sdv-id-VAjepb,SHIP_V_1892,530310,Industrial Chemicals,392,1731,678552,Port of London
sdv-id-kMvANe,SHIP_V_1516,610910,Ready-made Garments,312,880,274560,Port of London
sdv-id-DXzCGl,SHIP_V_1199,382499,Raw Jute,640,455,291200,Singapore
sdv-id-AKPdda,SHIP_V_1890,530310,Smartphones,378,1733,655074,Dhaka
sdv-id-aOveOK,SHIP_V_1048,382499,Industrial Chemicals,1806,443,800058,Southampton
sdv-id-RXlagy,SHIP_V_1268,610910,Ready-made Garments,1373,566,777118,Southampton
sdv-id-zPKzUM,SHIP_V_1374,854143,Solar Panels,1137,156,177372,Southampton
sdv-id-gCrpbx,SHIP_V_1753,382499,Raw Jute,649,661,428989,Chittagong
sdv-id-jCfCCP,SHIP_V_1467,851713,Smartphones,608,1589,966112,Southampton
sdv-id-lZrPZx,SHIP_V_1947,530310,Smartphones,178,1980,352440,Southampton
sdv-id-VmhMIe,SHIP_V_1592,851713,Ready-made Garments,993,670,665310,Dhaka
sdv-id-pRNQnt,SHIP_V_1803,851713,Raw Jute,111,1715,190365,Port of London
sdv-id-vExFRX,SHIP_V_1363,382499,Raw Jute,503,1358,683074,Southampton
sdv-id-ZZNUqc,SHIP_V_1790,610910,Ready-made Garments,635,448,284480,Chittagong
sdv-id-zFhIpf,SHIP_V_1162,530310,Raw Jute,323,354,114342,Southampton
sdv-id-TPEHZi,SHIP_V_1605,530310,Smartphones,356,572,203632,Port of London
sdv-id-GsjItZ,SHIP_V_1650,382499,Raw Jute,1355,1305,1768275,Port of London
sdv-id-UJJIdO,SHIP_V_1401,382499,Industrial Chemicals,831,914,759534,Southampton
sdv-id-VjZYHd,SHIP_V_1996,530310,Raw Jute,251,1153,289403,Singapore
sdv-id-jELRUw,SHIP_V_1358,610910,Solar Panels,47,704,33088,Port of London
sdv-id-KUionF,SHIP_V_1708,610910,Ready-made Garments,49,1768,86632,Southampton
sdv-id-bWztYE,SHIP_V_1785,610910,Ready-made Garments,527,235,123845,Singapore
sdv-id-qhTxVn,SHIP_V_1039,530310,Raw Jute,1584,127,201168,Dhaka
sdv-id-sbYuJQ,SHIP_V_1257,530310,Ready-made Garments,971,883,857393,Dhaka
sdv-id-YNzONX,SHIP_V_1871,530310,Smartphones,52,254,13208,Southampton
sdv-id-rCIpZp,SHIP_V_1931,610910,Smartphones,104,1672,173888,Port of London
sdv-id-VnmHUM,SHIP_V_1937,851713,Ready-made Garments,1375,1971,2710125,Singapore
sdv-id-vTTLgh,SHIP_V_1741,854143,Solar Panels,494,835,412490,Port of London
sdv-id-fZRbWu,SHIP_V_1216,530310,Raw Jute,871,837,729027,Southampton
sdv-id-Nbhttt,SHIP_V_1273,610910,Solar Panels,765,505,386325,Singapore
sdv-id-WaSDvj,SHIP_V_1516,851713,Smartphones,610,692,422120,Dhaka
sdv-id-HDgXYa,SHIP_V_1911,851713,Raw Jute,1919,764,1466116,Port of London
sdv-id-xEDjEp,SHIP_V_1491,610910,Smartphones,108,1068,115344,Chittagong
sdv-id-EfveTk,SHIP_V_1673,382499,Industrial Chemicals,353,1712,604336,Port of London
sdv-id-hadfHv,SHIP_V_1707,851713,Ready-made Garments,303,1256,380568,Singapore
sdv-id-NgPlTc,SHIP_V_1579,851713,Smartphones,1414,1073,1517222,Dhaka
sdv-id-SwfYLf,SHIP_V_1696,851713,Smartphones,1168,1168,1364224,Southampton
sdv-id-mPfLrD,SHIP_V_1441,610910,Ready-made Garments,320,133,42560,Dhaka
sdv-id-zPsCRs,SHIP_V_1440,610910,Smartphones,1188,866,1028808,Dhaka
sdv-id-aJlria,SHIP_V_1872,854143,Solar Panels,114,1285,146490,Southampton
sdv-id-RGjCMW,SHIP_V_1910,851713,Smartphones,229,551,126179,Dhaka
sdv-id-sirolY,SHIP_V_1625,851713,Ready-made Garments,966,109,105294,Port of London
sdv-id-yyAUcG,SHIP_V_1565,382499,Industrial Chemicals,1186,478,566908,Dhaka
sdv-id-svQbfQ,SHIP_V_1148,382499,Industrial Chemicals,840,1303,1094520,Dhaka
sdv-id-pvOcjo,SHIP_V_1845,382499,Industrial Chemicals,1819,1806,3285114,Chittagong
sdv-id-ZPIAKp,SHIP_V_1035,382499,Industrial Chemicals,375,1586,594750,Chittagong
sdv-id-ofAXxb,SHIP_V_1239,854143,Ready-made Garments,356,1270,452120,Southampton
sdv-id-PqOrwP,SHIP_V_1750,854143,Ready-made Garments,119,345,41055,Southampton
sdv-id-jfVdwS,SHIP_V_1481,610910,Ready-made Garments,1293,645,833985,Chittagong
sdv-id-cSjoJV,SHIP_V_1259,851713,Ready-made Garments,275,1337,367675,Dhaka
sdv-id-uzCFPQ,SHIP_V_1693,610910,Ready-made Garments,276,1973,544548,Dhaka
sdv-id-gubgAF,SHIP_V_1972,382499,Industrial Chemicals,1842,767,1412814,Chittagong
sdv-id-qTXHtx,SHIP_V_1289,530310,Smartphones,345,335,115575,Singapore
sdv-id-NWgjDf,SHIP_V_1782,851713,Smartphones,788,1964,1547632,Dhaka
sdv-id-DYJHiE,SHIP_V_1531,530310,Ready-made Garments,343,820,281260,Singapore
sdv-id-zDcnKo,SHIP_V_1230,851713,Ready-made Garments,1112,542,602704,Chittagong
sdv-id-zekkMh,SHIP_V_1312,530310,Ready-made Garments,1281,1307,1674267,Port of London
sdv-id-sTRFtS,SHIP_V_1025,610910,Ready-made Garments,821,1338,1098498,Chittagong
sdv-id-TNFMEX,SHIP_V_1915,610910,Solar Panels,107,1094,117058,Port of London
sdv-id-yxzSOg,SHIP_V_1960,854143,Solar Panels,148,1947,288156,Chittagong
sdv-id-ymRhjj,SHIP_V_1119,610910,Solar Panels,1156,1224,1414944,Port of London
sdv-id-yoZDgk,SHIP_V_1884,382499,Smartphones,505,1464,739320,Singapore
sdv-id-XPNXHl,SHIP_V_1705,610910,Smartphones,294,192,56448,Southampton
sdv-id-Rqteku,SHIP_V_1261,610910,Solar Panels,666,449,299034,Chittagong
sdv-id-aQKtfi,SHIP_V_1559,854143,Smartphones,646,786,507756,Dhaka
sdv-id-deeWad,SHIP_V_1032,382499,Industrial Chemicals,516,1155,595980,Chittagong
sdv-id-jzjphM,SHIP_V_1175,851713,Smartphones,306,1481,453186,Southampton
sdv-id-QkrBjF,SHIP_V_1993,610910,Smartphones,31,1037,32147,Dhaka
sdv-id-dxKaSB,SHIP_V_1665,382499,Industrial Chemicals,447,1724,770628,Port of London
sdv-id-tKaDqW,SHIP_V_1465,854143,Solar Panels,565,1462,826030,Chittagong
sdv-id-udLCwI,SHIP_V_1946,851713,Raw Jute,262,179,46898,Singapore
sdv-id-NcIxMA,SHIP_V_1032,382499,Industrial Chemicals,534,1892,1010328,Chittagong
sdv-id-OvgZZf,SHIP_V_1646,854143,Solar Panels,565,432,244080,Southampton
sdv-id-OFnKjs,SHIP_V_1296,851713,Raw Jute,222,298,66156,Port of London
sdv-id-OcntCV,SHIP_V_1762,854143,Solar Panels,390,1492,581880,Southampton
sdv-id-bYijEo,SHIP_V_1003,851713,Ready-made Garments,427,1379,588833,Singapore
sdv-id-yCAyAn,SHIP_V_1414,851713,Raw Jute,1149,1645,1890105,Dhaka
sdv-id-wqcUeW,SHIP_V_1669,530310,Raw Jute,1315,1392,1830480,Port of London
sdv-id-GpaiTi,SHIP_V_1753,851713,Smartphones,501,1508,755508,Port of London
sdv-id-xGGQkT,SHIP_V_1020,610910,Ready-made Garments,1156,606,700536,Dhaka
sdv-id-NnfazI,SHIP_V_1454,851713,Ready-made Garments,55,571,31405,Dhaka
sdv-id-wawTxy,SHIP_V_1259,854143,Ready-made Garments,609,739,450051,Chittagong
sdv-id-TsrOFe,SHIP_V_1866,851713,Ready-made Garments,543,1623,881289,Dhaka
sdv-id-OompXN,SHIP_V_1324,854143,Solar Panels,68,1331,90508,Southampton
sdv-id-mpaWro,SHIP_V_1508,854143,Solar Panels,810,692,560520,Southampton
sdv-id-PUhdMm,SHIP_V_1019,610910,Solar Panels,374,1285,480590,Singapore
sdv-id-SqjjVV,SHIP_V_1945,851713,Ready-made Garments,1870,1527,2855490,Chittagong
sdv-id-pgTmIu,SHIP_V_1811,530310,Industrial Chemicals,764,214,163496,Chittagong
sdv-id-ElcGLb,SHIP_V_1825,851713,Ready-made Garments,309,1237,382233,Southampton
sdv-id-OmIxNW,SHIP_V_1650,530310,Raw Jute,757,553,418621,Port of London
sdv-id-nDBXiy,SHIP_V_1420,530310,Smartphones,922,857,790154,Singapore
sdv-id-IDVvVV,SHIP_V_1988,530310,Raw Jute,1463,791,1157233,Dhaka
sdv-id-qixdRJ,SHIP_V_1198,851713,Smartphones,175,517,90475,Dhaka
sdv-id-PjILse,SHIP_V_1422,382499,Industrial Chemicals,518,499,258482,Dhaka
sdv-id-tvdPuu,SHIP_V_1556,854143,Solar Panels,1165,826,962290,Southampton
sdv-id-ctIOpk,SHIP_V_1617,382499,Industrial Chemicals,1963,1304,2559752,Southampton
sdv-id-gZUDuF,SHIP_V_1634,851713,Smartphones,965,1596,1540140,Chittagong
sdv-id-qsRBTj,SHIP_V_1132,851713,Smartphones,462,1585,732270,Singapore
sdv-id-XZCMdw,SHIP_V_1192,382499,Industrial Chemicals,1198,1153,1381294,Singapore
sdv-id-EawWqI,SHIP_V_1111,851713,Ready-made Garments,662,1746,1155852,Chittagong
